key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
PACT_17_005,9952,False,2,2,True,True,12,47,Approximate computing;Approximation algorithm;Baseline (configuration management);Benchmark (computing);Computation;Dynamic random-access memory;Precomputed Radiance Transfer;Scheduling (computing);Software bug
PACT_17_006,12470,False,2,2,True,True,7,84,Dynamic dispatch;Lavasoft Ad-Aware;Multithreading (computer architecture);Out-of-order execution;Parallel computing;Speculative execution;Speculative multithreading;Speedup;Thread (computing);Transactional memory
PACT_17_007,6029,False,2,2,False,False,6,31,Branch predictor;HTML;Programmer;Side effect (computer science);Transactional memory
PACT_17_008,12749,False,2,2,True,True,14,58,Arbitrary code execution;Baseline (configuration management);Computer performance;Heuristic;Holism;Intel Turbo Boost;Load balancing (computing);Look and feel;Multi-core processor;Parallel computing;Program slicing;Thread (computing)
PACT_17_009,1828,False,2,2,False,False,7,8,Apache Cassandra;Benchmark (computing);Big data;Database;Emulator;Hardware performance counter;Microarchitecture;MongoDB;MySQL;NoSQL;Proxy server;SQL;Simulation;Translation lookaside buffer
PACT_17_010,9571,False,2,2,False,False,7,29,Business process;High availability;Jumpstart Our Business Startups Act;Lightweight Portable Security;Requirement;Supercomputer;Usability
PACT_17_011,11574,False,2,2,True,True,10,44,Adaptive filter;Complex adaptive system;Limiter;Nexus S;Read-only memory;Self-replication;Server (computing)
PACT_17_012,11317,True,2,2,True,True,11,28,Branch predictor;Central processing unit;Dynamic voltage scaling;Manycore processor;Moore's law;Multi-core processor;Spatial variability;String metric;Transistor
PACT_17_013,9987,False,2,4,False,False,13,,Fairness measure
PACT_17_014,9685,False,2,2,False,False,5,29,Address space;Algorithm;Baseline (configuration management);Big data;Cache (computing);Cube;Data compression;Dynamic Markov compression;Hybrid Memory Cube;Locality of reference;Multiple granularity locking;OpenVMS;Page (computer memory);Server (computing);Translation lookaside buffer
PACT_17_015,9503,False,2,2,False,False,8,52,Artificial neural network;Deep learning;Graphics processing unit;Heuristic;Machine learning;Mathematical optimization;Optimization problem;Parallel computing;Predictive modelling;Program optimization;Unicom System Architect
PACT_17_016,11294,False,2,11,True,True,10,42,Algorithm;Bit array;Central processing unit;Graph (abstract data type);Graphics processing unit;Out of memory;Overhead (computing);Rename (relational algebra);Shared memory;TRAVERSE;Time complexity;Vertex (computer graphics);Vertex (geometry);X-Stream Network
PACT_17_017,11461,False,2,2,False,False,5,35,Algorithm;Computation;Data structure;General-purpose computing on graphics processing units;Graphics;Graphics processing unit;Skip list
PACT_17_018,12486,False,2,2,True,True,17,52,Heuristic;Network on a chip;Router (computing);Simulation;Span and div;Value-driven design
PACT_17_019,11546,False,2,2,False,False,8,40,"Best, worst and average case;Dynamic random-access memory;Non-volatile memory;Operating system;Page table;Pressure-tolerant electronics;Translation lookaside buffer;Volatile memory"
PACT_17_020,12887,False,2,2,True,False,9,49,Cache (computing);Cache coherence;Central processing unit;Circular definition;Memory coherence;Memory model (programming);Open-source software;Operational definition;Out-of-order execution;RISC-V;Time Sharing Option
PACT_17_021,11121,False,2,4,False,False,4,67,Data-intensive computing;Gigabyte;Limiter;MPU-401;Memory address;Memory management (operating systems);Microprocessor;Page (computer memory);Page table;Serialization
PACT_17_022,9265,False,2,,False,False,11,31,Application checkpointing;Computation;Computer data storage;Matrix multiplication;Non-volatile memory;Overhead (computing);Run time (program lifecycle phase);Volatile memory
PACT_17_023,9536,False,2,2,False,False,4,,Algorithm;Automatic vectorization;Compiler;Experiment;Holism;Line code;Parallel computing;SIMD;Scalar processor;Successive linear programming;SuicideGirls;Superword Level Parallelism;Top-down and bottom-up design;Unreachable memory
PACT_17_024,11720,False,2,,False,False,12,39,ARM architecture;AVX-512;Advanced Vector Extensions;Binary translation;Parallel computing;Performance per watt;Register allocation;SIMD;Superword Level Parallelism;X86
PACT_17_025,11002,False,2,2,False,False,8,52,Automatic parallelization;Computational science;Just-in-time compilation;Linear algebra;Open-source software;Parallel computing;Partial evaluation;Programmer;Scripting language;Speculative execution;Speedup
MASCOTS_17_001,9930,False,3,,False,False,12,47,Binary heap;Circular buffer;Computation;Control flow;Core Data;Data structure;Graphics;Graphics processing unit;Parallel computing;Performance Evaluation;Priority queue;Profiling (information science);Simulation;Splay tree
MASCOTS_17_002,7798,False,2,2,True,True,10,5,Computation;Deep learning;Graphics processing unit;Nexus S;Program optimization;Scalability;Theano (software);Torch
MASCOTS_17_003,8747,False,3,3,True,False,15,33,Artificial neural network;Central processing unit;Computer cooling;Data center;Graphics processing unit;Simulation;Soft error;Supercomputer
MASCOTS_17_004,10066,False,3,6,False,False,10,19,Backup;Cloud computing;Cloud storage;Personal cloud;Type of service
MASCOTS_17_005,6565,False,3,11,True,True,10,22,Apache Hadoop;Big data;Cloud computing;Cloud storage;Data-intensive computing;Job scheduler;Jumpstart Our Business Startups Act;Machine learning;Multiplexing;Out-of-order execution;Provisioning;Response time (technology);Scalability;Scheduling (computing);Service-level agreement;Swift (programming language);Testbed;Throughput
MASCOTS_17_006,8296,False,2,2,False,False,13,5,Attribute–value pair;Backup;Data synchronization;High availability;In-memory database;Memory management;Remote backup service;Remote direct memory access;Throughput;USB flash drive;YCSB
MASCOTS_17_007,8749,False,2,2,False,False,14,11,Data center;Experiment;Hash function;Join (SQL);Load balancing (computing);Scalability;Server (computing);Simulation;Static hashing
MASCOTS_17_008,9242,False,3,,True,False,14,35,Burst mode (computing);Non-volatile memory;Non-volatile random-access memory;Provisioning;Random-access memory;Supercomputer
MASCOTS_17_009,8242,False,2,2,True,False,14,10,Cryptocurrency;Cryptography;Data mining;Digital gold currency;Ethereum;Mining pool;Simulation;Solo
MASCOTS_17_010,9447,False,3,,False,False,9,18,Attribute-value system;Black box;Black-box testing;Correctness (computer science);Finite-state machine;Model checking;Simulation;Software bug;Software-defined networking;Test automation;White-box testing
MASCOTS_17_011,8921,False,2,2,False,False,6,21,Algorithm;Approximation;Belief propagation;Experiment;Fixed point (mathematics);Free energy perturbation;Free energy principle;Gradient;Numerical analysis;Recursion;Serializability;Throughput
MASCOTS_17_012,9088,False,2,2,True,True,6,33,Database;Debugging;Experiment;Hypertext Transfer Protocol;Internet bottleneck;MySQL;NetBSD Gzip / FreeBSD Gzip;Perl DBI;Quality of service;Redis;Requirement;Run time (program lifecycle phase);Server (computing);User experience;Web server
MASCOTS_17_013,9664,False,2,2,True,False,12,33,Backup;Curiously recurring template pattern;Data center;Emergency power system;Load management;Markov chain;Markov decision process;Online optimization;Program optimization;Randomness;Stochastic optimization;Value at risk
MASCOTS_17_014,9869,True,2,2,False,False,11,42,Event-driven programming;Expect;Job scheduler;Jumpstart Our Business Startups Act;Power supply;Provisioning;Run time (program lifecycle phase);Scheduling (computing);Simulation;Supercomputer
MASCOTS_17_015,9471,False,3,15,True,True,17,24,Baseline (configuration management);Computer data storage;Dynamic random-access memory;Gigabyte;Hit (Internet);Instructions per cycle;Locality of reference;Memory bandwidth;Paging;Random-access memory;SWAP (instrument);Self
MASCOTS_17_016,9915,False,3,,False,False,13,31,Approximation algorithm;Computation;Manycore processor;Multi-core processor;Network on a chip;Program optimization;Programming paradigm;Time complexity
MASCOTS_17_017,10159,False,2,3,True,True,9,41,CAS latency;Computer cluster;Computer data storage;Data center;Dynamic voltage scaling;Modulation;Multi-core processor;Operating system;Server (computing)
MASCOTS_17_018,10185,False,2,2,False,False,7,29,Concurrency (computer science);Concurrency control;Experiment;HTML;Haswell (microarchitecture);Transactional memory;White box (computer hardware)
MASCOTS_17_019,9807,False,2,2,False,False,10,27,Cloud computing;Colocation centre;Interference (communication);Resource contention
MASCOTS_17_020,9566,False,3,,False,False,11,,
SOCC_17_001,13110,False,3,,True,True,13,36,Algorithm;Computation;Estimation theory;Expectation–maximization algorithm;Parallel computing;Speedup;Synchronous optical networking;Synthetic data
SOCC_17_002,11807,False,1,1,False,False,7,15,Cloud computing;Digital subscriber line;Scheduling (computing);Service-level agreement;Software bug;Test case;Unit testing;Virtual machine
SOCC_17_003,12245,False,2,2,True,False,9,36,Attribute–value pair;CPU cache;Cache (computing);Central processing unit;Commodity computing;Computer;Computer data storage;Data access;Data item;Data structure;Database index;Dynamic random-access memory;Experiment;Hash table;Locality of reference;Throughput;Web search engine
SOCC_17_004,10812,False,3,5,False,False,11,43,Centralisation;In-memory database;Infographic;Open-source software;Out-of-core algorithm;Shared nothing architecture
SOCC_17_005,13634,False,3,3,False,False,7,66,Amortized analysis;Cloud computing;End-to-end principle;Fault tolerance;Frequency capping;Hypervisor;Self-organization;Service-level agreement;Simulation
SOCC_17_006,11068,False,1,1,True,True,7,27,Algorithm;Association rule learning;Block (data storage);CPU cache;Cache prefetching;Digital footprint;Hit (Internet);Scalability;Software as a service
SOCC_17_007,13346,False,4,,True,True,9,46,Event-driven programming;General-purpose computing on graphics processing units;Graphics;Graphics processing unit;Multiplexing;Multitenancy;Scheduling (computing);Semiconductor consolidation
SOCC_17_008,12406,False,1,1,True,True,7,59,AMD Accelerated Processing Unit;Failure rate;Inbound marketing;Internet protocol suite;MySQL;Paxos (computer science);Redis;Remote direct memory access;Response time (technology);Scalability;Server (computing);Shingled magnetic recording;State machine replication;Throughput
SOCC_17_009,13108,False,1,1,True,False,12,43,Apache Hadoop;Data architecture;Database;Ecosystem;Experience;Experiment;Location awareness;Machine learning;Microsoft SQL Server;NoSQL;Page view;Program optimization;Real-time computing;SQL;Two-phase commit protocol
SOCC_17_010,12846,False,1,1,True,True,10,31,Cloud computing;Network architecture;Principle of least privilege;Software-defined networking;Substrate (electronics)
SOCC_17_011,13438,False,4,12,False,False,10,49,Attribute–value pair;B-tree;Baseline (configuration management);Cluster analysis;Copy-on-write;Data structure;Directory (computing);Key-value database;Memory-mapped I/O;Peripheral;Tree structure
SOCC_17_012,11365,False,1,1,True,True,11,36,Central processing unit;Hypervisor;Network function virtualization;New Foundations;No Silver Bullet;Server (computing);Software deployment;Throughput;Vendor lock-in
SOCC_17_013,10694,False,2,2,False,False,9,17,Algorithm;Analysis of algorithms;Cache (computing);Computation;Domain controller;Frequency capping;Machine learning;Search advertising;Simulation
SOCC_17_014,11424,True,2,2,False,False,8,39,Algorithm;Apache Storm;Benchmark (computing);Big data;Black box;Heuristic;Hill climbing;Program optimization;Stream processing
SOCC_17_015,10711,False,4,,True,True,17,39,Change detection and notification;Cloud computing;Content delivery network;Digital distribution;Elasticity (cloud computing);HTTPS;Intel Developer Zone;Key distribution;Key management;Key server (cryptographic);On-premises software;Public-key cryptography;Scalability;Security bug;Server (computing);Software bug;Throughput
SOCC_17_016,12664,False,1,1,True,True,7,41,Algorithm;Computer data storage;Distributed computing;Distributed web crawling;Embarrassingly parallel;Graph traversal;Load balancing (computing);MapReduce;Message Passing Interface;SPARK;Search algorithm;Subgraph isomorphism problem
SOCC_17_017,13600,False,1,1,False,False,9,27,Amoeba;Apache Spark;B-tree;Clustered file system;Computer data storage;Curiously recurring template pattern;Disk partitioning;Exploratory testing;Hoc (programming language);IBM Tivoli Storage Productivity Center
SOCC_17_018,10779,False,4,11,True,True,14,46,Approximation algorithm;Cloud computing;Computation;Experiment;Hash function;Hash table;Locality of reference;Locality-sensitive hashing;Nearest neighbor search;Overhead (computing);Principal component analysis;Result set;Testbed;lsh
SOCC_17_019,11864,True,1,1,False,False,12,29,Algorithm;Approximation;Bin packing problem;Central processing unit;Colocation centre;Data center;Experiment;Preemption (computing);Requirement;Simulation
SOCC_17_020,11664,False,3,5,False,False,7,21,Amazon Elastic Compute Cloud (EC2);Data center;I/O bound;Linux;Multiplexing;Multitenancy;Operating system;Priority inversion;Scheduling (computing);Throughput
SOCC_17_021,12085,False,4,,False,False,12,24,Fairness measure;Hot swapping;Hypervisor;Paging;Run time (program lifecycle phase);Scalability;Virtual machine
SOCC_17_022,13929,False,1,1,True,True,16,57,Apache Flume;Apache Hadoop;Data parallelism;Fault model;MapReduce;SPARK;Speculative execution;Throughput
SOCC_17_023,12507,False,4,4,True,True,13,28,Approximation error;Data center;Java HotSpot Virtual Machine;Multitenancy;Sampling (signal processing);Traffic exchange
SOCC_17_024,15538,True,1,1,False,False,4,82,Byte;Cache (computing);Data center;Distributed memory;Distributed shared memory;Dynamic random-access memory;High availability;Linux;NoSQL;Non-volatile memory;Persistence (computer science);Persistent data structure;Persistent memory;Replication (computing);Shared memory
SOCC_17_025,11681,False,2,2,True,True,11,24,Algorithm;Apache Hive;Apache Tomcat;MySQL;Search algorithm;Throughput;Time complexity
SOCC_17_026,11925,False,1,1,False,False,8,40,Algorithm;Data center;Downtime;Live Aid;Machine learning;Performance per watt;Service-level agreement;Virtual machine
SOCC_17_027,10615,False,1,1,False,False,9,25,Digital footprint;Durability (database systems);Erasure code;Experiment;Java HotSpot Virtual Machine;Load balancing (computing);Microsoft Azure;Tails
SOCC_17_028,8222,False,3,,False,False,10,17,Ableton Live;Adobe Creative Cloud;Bare machine;Cloud computing;Hypervisor;Vulnerability (computing);X86
SOCC_17_029,11555,False,1,1,True,True,8,51,Algorithm;Approximation algorithm;Experiment;Exploratory testing;Fairness measure;Iteration;Jumpstart Our Business Startups Act;Machine learning;Resource contention;Scheduling (computing)
SOCC_17_030,13663,False,1,1,False,False,5,66,Computer forensics;Data loss prevention software;Distributed computing;Experiment;Intrusion detection system;Kernel (operating system);Linux;Linux Security Modules;Platform as a service;Streaming media;Usability
SOCC_17_031,11464,False,4,11,False,False,7,17,Big data;C++;Compiler;Ecosystem;Input/output;Java;Java virtual machine;Machine code;Naivety;Overhead (computing);SPARK;Universal Disk Format;User-defined function;Virtual machine
SOCC_17_032,10912,False,1,1,False,False,11,20,Big data;Cloud computing;Complex systems;Data model;Data structure;Database;Dataflow;Dataflow programming;Interchange circuit;JSON;Java;MongoDB;Physical data model;Programmer;Programming language;SPARK;Systems design
SOCC_17_033,11661,False,1,1,True,False,14,54,Amazon Web Services;Cloud computing;Collaborative filtering;Interpolation;Linear interpolation;Microsoft Azure;Performance prediction
SOCC_17_034,12524,False,4,,True,True,11,41,"Best, worst and average case;Cloud computing;Domain-specific language;Enterprise software;High availability;Machine learning;Provisioning;Virtual machine"
SOCC_17_035,12416,False,4,4,True,False,11,48,Algorithm;Client-side;Cloud computing;Confidentiality;Cost efficiency;Encryption;Homomorphic encryption;IBM Tivoli Storage Productivity Center;Plaintext;Programmer
SOCC_17_036,13376,False,1,1,True,True,8,33,Fault tolerance;Frequency-hopping spread spectrum;Java HotSpot Virtual Machine;Virtual machine
SOCC_17_037,12997,False,2,2,True,True,11,56,Central processing unit;Control plane;Data center;Forwarding plane;Hypervisor;Management plane;Microprocessor;Multi-core processor;Network interface;Network interface controller;Network switch;New Foundations;Program optimization;Software-defined networking
SOCC_17_038,14575,False,2,2,False,False,7,48,Big data;Crash (computing);Data-intensive computing;Debugging;Definition;Delta Debugging;Fault detection and isolation;Internationalization and localization;Oracle (software testing);Relational database management system;Scalability;Software engineering;Time complexity
SOCC_17_039,10974,False,4,,True,False,8,7,Approximation algorithm;Data structure;Snapshot (computer storage);Storage area network
SOCC_17_040,12606,True,1,1,False,False,10,29,Attribute–value pair;Big data;Data store;Download;Ecosystem;Internet;Key-value database;Load balancing (computing);Open-source software;Scalability;Scale-invariant feature transform;Sensor;Source data;Spatial analysis;Spatial database
SOCC_17_041,10318,True,4,11,True,False,11,31,Amortized analysis;Atomicity (database systems);Communications protocol;Concurrency (computer science);Concurrency control;Distributed transaction;FLOPS;Failure rate;Isolation (database systems);Key-value database;Kinetic Void;Read-only memory;Read-write memory;Scalability;Serializability;Server (computing);Write-only documentation
SOCC_17_042,10743,False,4,,True,False,14,18,Apache Hadoop;Apache Hive;Benchmark (computing);Big data;Blend modes;Computer cluster;Database;Decision support system;IBM Tivoli Storage Productivity Center;In-memory database;MapReduce;NoSQL;Open-source software;Presto;SAP HANA;SHARK;SQL;Solution stack;Technical standard;The Void (virtual reality);Vortex;Web 2.0
SOCC_17_043,11755,False,1,1,False,False,8,41,Adaptive sampling;Experiment;Internet of things;Maxima and minima;Sampling (signal processing);Sensor;Smart meter
SOCC_17_044,10355,False,1,1,True,True,10,25,Data center;Experiment;Hoc (programming language);Network congestion;Server (computing);Service-level agreement;Tracing (software)
SOCC_17_045,12872,False,1,1,False,False,6,49,Amazon Web Services;Distributed computing;End-to-end principle;Fairness measure;Job scheduler;Multitenancy;Rate limiting;Scheduling (computing);Service-oriented architecture;Synthetic data;WISP
IISWC_17_001,8713,False,3,3,True,True,12,38,Big data;Brute-force search;Central processing unit;Clock rate;Cloud computing;Data rate units;Internet bottleneck;Memory hierarchy;Multi-core processor;Requirement;Run time (program lifecycle phase);Scalability;Server (computing);System configuration
IISWC_17_002,10157,False,3,,False,False,11,29,Data center;Power management;Provisioning
IISWC_17_003,7729,False,3,3,False,False,13,37,Big data;Cost efficiency;Data center;Electronic data processing;MapReduce;Program optimization;Programming model;Scheduling (computing);Server (computing)
IISWC_17_004,9170,False,3,3,True,True,15,35,Adobe Streamline;Compute kernel;Loss function;Open-source software;Oracle Database;Parallel computing;Performance prediction;Runtime system;Speedup
IISWC_17_005,8622,True,3,3,False,False,13,20,Algorithm;Branch predictor;CPU cache;Cache (computing);Central processing unit;Computation;Computer data storage;Fairness measure;Graphics processing unit;Hardware acceleration;Interference (communication);Kernel (operating system);OpenCL API;Program optimization;Real computation;Run time (program lifecycle phase);Scalability;Scheduling (computing);Speedup;Throughput
IISWC_17_006,9571,False,3,18,False,False,10,,
IISWC_17_007,9292,False,3,3,True,False,14,16,Cube;Dynamic random-access memory;Hybrid Memory Cube;Packet switching;Three-dimensional integrated circuit
IISWC_17_008,9348,False,3,3,False,False,16,24,Central processing unit;Clustered file system;Computer data storage;Digital footprint;Erasure code;Fault tolerance;IBM System i;Network traffic control;Open-source software;Reed–Solomon error correction;Scalability;Solid-state drive;Solid-state electronics
IISWC_17_009,12878,False,3,3,True,True,12,24,Computer data storage;Digital footprint;Disk array;Scenario (computing);Signal trace;System Information (Windows)
IISWC_17_010,9352,False,3,3,False,False,9,32,Benchmark (computing);Compiled language;Compiler;Dynamic programming;High- and low-level;High-level programming language;Interpreter (computing);Just-in-time compilation;Meta-process modeling;Microarchitecture;Programming language;Python;Racket;Virtual machine
IISWC_17_011,1638,False,3,,False,False,7,3,Graphics;Graphics processing unit;Rendering (computer graphics);System on a chip;Systems design
IISWC_17_012,1723,False,4,,False,False,10,7,Central processing unit;Computer data storage;Double data rate;Dynamic random-access memory;Memory module
IISWC_17_013,1837,False,3,3,False,False,16,2,Apache Hadoop;Big data;Commodity computing;Computational resource;Computer data storage;Dynamic random-access memory;Machine learning;Message Passing Interface;SPARK;Server (computing)
IISWC_17_014,1515,False,3,7,False,False,13,13,Adobe Streamline;Artificial neural network;Computer vision;Convolutional neural network;Deep learning;Graphics processing unit;Maxwell (microarchitecture);Mobile device;Power semiconductor device;Server (computing);Tegra
IISWC_17_015,1701,True,3,,True,True,9,4,Approximate computing;Approximation algorithm;Cognitive dimensions of notations;Error-tolerant design;Experiment;Monte Carlo;Monte Carlo method;Programmer;Scalability;Traction TeamPage
IISWC_17_016,1546,False,3,,False,False,14,1,Benchmark (computing);Coefficient;Design of experiments;Experiment;Heterogeneous computing;Linear model;Linpack benchmarks
IISWC_17_017,1631,False,3,3,False,False,11,6,Amdahl's law;Automata theory;Automaton;Central processing unit;High- and low-level;Markup language;Programmer;Speedup;State transition table
IISWC_17_018,1215,False,3,3,False,False,15,3,Augmented reality;Autonomous car;Central processing unit;Control knob;Dynamic frequency scaling;Dynamic voltage scaling;Embedded system;Frequency scaling;Limiter;Mobile device;Multi-function printer;Response time (technology);Smartphone;Transistor;Wearable technology
IISWC_17_019,8755,False,3,3,False,False,12,35,ARM architecture;Cloud computing;Memcached;Parallel computing;Price point;Server (computing);Service-level agreement;Task parallelism;Web server
IISWC_17_020,9533,False,3,3,False,False,6,12,Compiler;Customer relationship management;Directed graph;Emergence;Fractal;Producer–consumer problem;Social network;Tails
IISWC_17_021,9966,False,3,10,True,False,12,19,CAS latency;Desktop computer;Haswell (microarchitecture);Hypervisor;Internet bottleneck;Memory management;Nehalem (microarchitecture);Network congestion;Non-uniform memory access;Semiconductor consolidation;Server (computing);Software system;Uniform memory access;Westmere (microarchitecture)
IISWC_17_022,9566,False,3,,True,False,15,41,Computer data storage;Dynamic random-access memory;Memory architecture;Multi-core processor;Network switch;Parallel computing;Partition (database);Read-write memory;Shared memory;Thread (computing)
IISWC_17_023,7796,False,3,,False,False,15,36,Array data structure;Cache (computing);Central processing unit;Computer data storage;Crossbar switch;Dynamic random-access memory;File system permissions;Locality of reference;Manycore processor;Memory footprint;Multi-core processor;Paging;Principle of locality;Resistive random-access memory;Scalability
IISWC_17_024,8384,False,3,3,False,False,7,33,Authentication;Central processing unit;Cloud computing;Computation;Computer vision;Data rate units;Field-programmable gate array;Graphics processing unit;Image processing;Image sensor;Low-power broadcasting;Microprocessor;Program optimization;Radio-frequency identification;Real-time computing;System on a chip;Time complexity;Virtual camera system;Virtual reality
IISWC_17_025,10262,False,3,3,False,False,8,41,Android;Application programming interface;Central processing unit;Computation;Handheld game console;Hardware acceleration;Mobile device;Opcode;Operand;Speedup
IISWC_17_026,8572,False,3,10,True,True,6,27,Graphics processing unit;Kernel (operating system);Linux;Maxwell (microarchitecture);Program optimization;Programmer;Resource contention;Scalability;Scheduling (computing);Throughput
IISWC_17_027,8925,False,3,,False,False,11,24,Approximation algorithm;Benchmark (computing);Central processing unit;Computation;Double-precision floating-point format;GNU;Graphics processing unit;Multithreading (computer architecture);Significant figures;Synthetic data;Thread (computing);Time complexity
IISWC_17_028,8387,False,3,3,True,True,9,16,Automatic vectorization;Compiler;For loop;Library;Loop optimization;Program optimization;Utility
IISWC_17_029,7078,False,3,9,True,True,10,13,Best practice;CFLAGS;Compiler;Experiment;Litmus;SQL;Spatial variability;Test automation
IISWC_17_030,7795,False,3,3,True,True,12,33,Address space;Algorithm;Benchmark (computing);Cache coherence;General-purpose computing on graphics processing units;Graphics processing unit;Memory hierarchy;Scalability;Uniform memory access
IISWC_17_031,9336,False,3,,False,False,13,31,Basic block;Fault injection;List of fields of doctoral studies in the United States;Magnetic-core memory;Manifest (transportation);Microarchitecture;Microsoft Windows;Multi-core processor;Register file;Run to completion scheduling;Schedule (computer science);Simulation;Smart Data Compression;Soft error;Superscalar processor;Transistor;Vulnerability (computing)
SP_17_001,19512,True,4,4,False,False,9,43,Cognitive dimensions of notations;Composability;Cryptographic primitive;Cryptography;Diffie–Hellman key exchange;Key exchange;Key-agreement protocol;Universal composability
SP_17_002,14808,False,4,4,True,False,9,55,Computer security incident management;Digital footprint;Malware;Malware analysis;Network traffic control;Potentially unwanted program;Signal processing;Threat (computer);Trace theory
SP_17_003,14895,False,4,4,False,False,9,13,Correctness (computer science);Cyber-physical system;Industrial robot;Industry 4.0;Logistics;Requirement;Robot;Robotics;Software deployment;Vulnerability (computing)
SP_17_004,14138,False,4,4,True,True,7,34,Denial-of-service attack;IP address spoofing;Internet;Onset (audio);Pervasive informatics;Reachability;Scalability
SP_17_005,15045,True,4,4,True,False,9,46,Binary file;Call stack;Disassembler;Malware;Malware analysis;Obfuscation (software);Scalability;Symbolic execution;Syntactic predicate
SP_17_006,17290,False,4,4,True,True,12,55,Byte;Certificate Transparency;Client-side;Data structure;Download;Firefox;OCSP stapling;Online Certificate Status Protocol;Poor posture;Public key infrastructure;Server (computing);Server-side;Transport Layer Security
SP_17_007,16116,False,4,4,True,True,6,49,Bitcoin;Double-spending;Java;Megabyte;Mobile phone;Public-key cryptography;Server (computing);Thin client;Tor Messenger
SP_17_008,15483,False,4,4,True,False,14,14,Accessibility;Android;Android software development;Application programming interface;Credential;Denial-of-service attack;Feedback;Login;Play Store;Software development kit;Usability testing;User interface
SP_17_009,20454,True,4,4,True,True,11,53,Access control;Automata theory;Confidentiality;Distributed computing;Formal verification;HOL (proof assistant);Information flow (information theory);Input/output;Isabelle;Multimedia framework;Proof assistant;Scala;Social media
SP_17_010,13606,True,4,4,False,False,6,34,Application programming interface;Correctness (computer science);Cryptocurrency;Cryptography;Library;Library (computing);Public-key cryptography;Python;Software documentation;Usability
SP_17_011,13628,False,4,4,True,False,8,25,Algorithm;Border Gateway Protocol;Denial-of-service attack;Man-in-the-middle attack;RAPTOR;Relay;Routing;Selection algorithm;Simulation;Tor Messenger
SP_17_012,14492,False,4,4,False,False,12,62,AES instruction set;Algorithm;Binary code;Binary file;Cryptographic hash function;Cryptography;Firewall (computing);Hoc (programming language);Library (computing);MD5;Malware;Obfuscation (software);Pervasive informatics;RC4;Reference implementation;Symbolic execution;Synthetic data;Tea
SP_17_013,16718,False,4,4,False,False,7,53,Application programming interface;Backward compatibility;C++;Google Chrome;High- and low-level;JavaScript;Memory-mapped I/O;Node.js;Software bug
SP_17_014,14639,False,4,4,True,False,8,42,Byte;Data center;Garbage collection (computer science);Information sensitivity;Memory management;Observable;Stock and flow;Timing channel
SP_17_015,15168,False,4,4,True,True,12,23,Algorithm;Automata theory;Automaton;Black box;Black-box testing;Code coverage;Corner case;Deterministic finite automaton;Internationalized domain name;Java;Library (computing);Machine learning;Man-in-the-middle attack;Public key certificate;Python;Regular expression;Regular language;Server (computing);Software bug;Software verification and validation;Template (C++);Transport Layer Security;Verification and validation;Wildcard character;X.509
SP_17_016,12711,False,4,4,False,False,10,25,Access control;Code refactoring;Comparison of privilege authorization features;Confused deputy problem;Experiment;Hardening (computing);Java;Java Class Library;Java virtual machine;Job Control Language;Observable;Privilege (computing);Software maintenance;Stack-oriented programming language;Usability;Vector (malware)
SP_17_017,16815,False,4,4,True,False,6,32,Autonomous system (Internet);Bitcoin;Border Gateway Protocol;Centralisation;Countermeasure (computer);Cryptocurrency;Double-spending;Multihoming;Routing;Telephone number
SP_17_018,17769,False,4,4,True,False,13,4,Black box;Diesel;Evasion (network security);Firmware;Limiter;Microsoft Software Assurance;Software assurance;Static program analysis
SP_17_019,14781,False,4,4,True,False,17,39,Black hat;Black–Scholes model;Dictionary;Distortion;Email;Evasion (network security);Instant messaging;Long tail;Mobile phone;Program optimization;Purify;Search engine optimization;Spamdexing;Telephone number;The Inner Circle;Tweaking;Underground;Vocabulary;Web search engine;Web search query
SP_17_020,15602,True,4,4,True,True,9,47,Computer simulation;Ethereum;HTTPS;Man-in-the-middle attack;Public key infrastructure;Rogue;Smart contract;Stock and flow
SP_17_021,14301,False,4,4,True,True,12,33,Authorization;Cross-site request forgery;Cross-site scripting;Data model;Graph database;Machine learning;Social Networks;Social network;Software bug;Web application
SP_17_022,19185,True,4,4,False,False,8,43,Cryptography;Encryption;Homomorphic encryption;Overhead (computing);Personalization;Privacy;Random forest;Whole genome sequencing
SP_17_023,17194,True,4,4,False,False,9,44,AES instruction set;Adversary model;Algorithm;Authenticated encryption;Authentication;Cipher;Concrete security;Correctness (computer science);Cryptographic nonce;Cryptographic primitive;Cryptography;Dependent type;Encryption;Firefox;Galois/Counter Mode;Google Cloud Messaging;High- and low-level;Multiplexing;Padding (cryptography);Poly1305;Primitive recursive function;Provable security;Reference implementation;State (computer science);Telegraph key;Transport Layer Security;Type system;Typing
SP_17_024,14211,False,4,4,True,False,8,17,Firmware;Hoc (programming language);Patch (computing);Smart city
SP_17_025,17212,True,4,4,False,False,7,38,Aggregate data;Algorithm;Convex function;Convex optimization;Forth;Interactivity;Logistic regression;Privacy;Program optimization;Randomized algorithm;Server (computing);Support vector machine
SP_17_026,16423,False,4,4,False,False,7,37,Adversary (cryptography);Ciphertext;Database;Denial-of-service attack;Encryption;Matching (graph theory);Range query (data structures);Sorting;Spectral leakage
SP_17_027,14022,True,4,4,False,False,9,39,Computational model;Helios;Privacy;Program animation
